ID,Category,Latitude,Longitude
9818,C,32.28092003,-83.50601997
9819,C,46.14344521,-67.72378259
9820,B,40.21784994,-74.58595806
9821,A,35.98206773,-80.62399427
9822,A,35.65755394,-87.08858126
9823,A,36.0753931,-78.86706942
9824,A,36.14511797,-78.81919503
9825,B,32.33728854,-80.80119846
9826,B,38.32841536,-84.14128764
9827,B,42.97473201,-73.40482199
9828,D,44.51221325,-75.17607475
9829,D,36.40856254,-76.60965027
9830,B,36.45302228,-80.03500692
9831,D,43.49557286,-70.45156688
9832,A,42.98803579,-78.79119771
9833,A,43.12547,-78.673093
9834,A,43.07720217,-78.65589293
9835,A,42.68449743,-74.35178537
9836,C,42.95423326,-75.98652424
9837,D,44.17709618,-76.64451582
9838,D,46.44128252,-121.7960374
9839,A,37.45965899,-92.99650111
9840,A,38.76497005,-90.24920695
9841,D,41.32458092,-103.7926251
9842,D,46.10517584,-92.51526392
9843,C,45.6228455,-92.3964842
9844,A,44.99983147,-92.99841113
9845,C,45.56562852,-92.57303848
9846,A,45.10421231,-92.96648419
9847,C,45.52668121,-92.43008009
9848,D,41.77522328,-95.74042072
9849,A,43.50433628,-87.82203362
9850,C,42.11460414,-73.74054686
9851,D,40.64680747,-85.06809253
9852,A,32.64727596,-81.79823354
9853,B,33.27256706,-96.90998449
9854,A,45.14207727,-93.04873773
9855,A,42.17337383,-88.02683827
9856,D,42.82451271,-87.45192219
9857,A,38.29465478,-77.43791182
9858,A,39.32341597,-76.57959403
9859,C,33.92304598,-95.98660002
9860,A,34.20984521,-84.49258749
9861,C,42.2959235,-87.6237728
9862,D,42.75390442,-87.16898958
9863,D,38.58371678,-83.09119622
9864,D,43.55732,-83.70789
9865,C,35.86645802,-96.99570938
9866,A,35.53078912,-97.32529778
9867,A,35.53560048,-97.26713352
9868,A,41.30728815,-95.97963385
9869,C,42.81092851,-78.51775909
9870,A,39.02855033,-77.32151967
9871,D,36.31094446,-88.93939864
9872,D,28.64562765,-81.85652435
9873,C,28.41000346,-82.10902354
9874,C,32.75491502,-89.61296738
9875,A,38.35772003,-85.43891897
9876,A,37.16026536,-81.80248054
9877,C,47.3537459,-91.5284651
9878,A,40.0351881,-88.6641959
9879,A,29.53774979,-98.57547021
9880,A,34.08982541,-117.1240876
9881,D,45.56369683,-92.35882837
9882,A,31.98550095,-106.10836
9883,A,30.21363553,-81.56770217
9884,B,30.83791127,-81.29657043
9885,D,42.12900509,-111.0751522
9886,B,34.24129137,-84.40393983
9887,C,42.44835298,-87.03270202
9888,D,46.10887604,-92.32006496
9889,A,45.1121226,-93.4434604
9890,B,45.64434289,-92.7865116
9891,B,45.5932152,-92.7887192
9892,A,45.48762598,-93.06664432
9893,C,41.90762639,-81.20399901
9894,A,37.39498475,-121.9491047
9895,C,38.08912419,-121.199765
9896,B,38.08366088,-81.23512312
9897,A,39.33743238,-77.10826775
9898,C,33.79314898,-96.13378482
9899,C,33.65934088,-96.35909972
9900,B,42.54172083,-87.91085217
9901,D,30.52745064,-89.3712274
9902,A,29.7850517,-90.4819402
9903,C,33.37969254,-96.33590046
9904,D,41.6280391,-73.6505769
9905,C,42.82875299,-87.47678001
9906,A,34.22270706,-83.74889794
9907,A,34.16123817,-84.13169742
9908,C,42.27185114,-92.92380436
9909,A,39.5981831,-76.1419979
9910,D,39.32597443,-80.59409227
9911,C,38.88803864,-81.09630326
9912,A,38.51513925,-81.45735785
9913,C,40.22625201,-74.91549899
9914,A,39.57366567,-75.60579333
9915,B,41.02856663,-73.58599207
9916,B,41.15082365,-73.47182635
9917,B,41.05160719,-73.60396281
9918,B,39.6994994,-76.2689086
9919,C,39.3859196,-120.6815884
9920,B,39.34602474,-77.16805526
9921,C,38.63681524,-83.89613756
9922,A,40.7256578,-73.8734721
9923,A,39.5972227,-74.571537
9924,A,33.65195014,-84.21282916
9925,C,38.77709542,-83.42394998
9926,C,40.36309223,-85.56193507
9927,D,34.87675008,-83.26361992
9928,C,34.6255999,-83.4159321
9929,A,38.40792847,-85.52464783
9930,A,38.40633273,-85.55671027
9931,A,39.0487461,-90.5278024
9932,C,38.45051861,-76.31777639
9933,C,34.78708393,-83.94376177
9934,C,34.60253064,-83.85559216
9935,B,30.73478933,-80.98783267
9936,D,31.24058099,-80.57079901
9937,D,43.97071536,-75.20591754
9938,D,34.84610668,-83.15761832
9939,B,41.05672059,-73.84614641
9940,D,31.44787872,-88.10208628
9941,A,41.09874698,-74.00535602
9942,B,41.03181236,-73.91351364
9943,D,38.44713318,-83.74645082
9944,B,38.43956368,-84.02359832
9945,D,38.95388483,-83.54758657
9946,D,38.94561819,-83.63007841
9947,D,42.31061193,-73.54125107
9948,B,38.01032251,-77.00121859
9949,B,41.16569768,-111.4934613
9950,A,39.28542877,-77.38965723
9951,C,40.91683483,-74.04789217
9952,D,44.11886833,-76.68354167
9953,C,43.81710068,-76.91529032
9954,A,43.17196426,-77.61323074
9955,A,39.73924615,-76.80150682
9956,D,39.81744827,-75.70002973
9957,C,32.98038304,-85.68083206
9958,C,33.20362866,-92.99611594
9959,C,38.98712757,-81.57982823
9960,B,39.4873943,-76.6534657
9961,C,39.55991624,-76.34234776
9962,D,44.55562638,-69.36671062
9963,C,44.60152727,-69.27742323
9964,A,44.73171707,-69.45094393
9965,A,44.98611635,-69.13510675
9966,C,39.10916775,-91.22772425
9967,A,36.23258851,-95.82708549
9968,D,37.00383617,-94.96120993
9969,C,43.78321841,-77.81267159
9970,A,35.33706072,-106.4205883
9971,C,36.23937425,-76.86276685
9972,D,36.65742428,-88.09165412
9973,B,34.00376382,-93.80199318
9974,A,36.21521304,-77.71192996
9975,C,34.32625674,-88.47441026
9976,D,36.58467908,-89.09483192
9977,B,38.10404746,-90.13015254
9978,A,36.18572054,-115.0955035
9979,D,43.99099325,-87.11670875
9980,B,39.35392924,-76.58578286
9981,A,34.09048384,-116.2531452
9982,B,36.16448923,-79.23027577
9983,C,37.55741563,-94.01201237
9984,D,43.78527036,-71.94122064
9985,A,36.3971178,-86.5675762
9986,A,31.85484096,-83.09581864
9987,D,37.73379034,-81.48949706
9988,A,44.3926582,-74.0679807
9989,A,39.94625841,-104.6585539
9990,C,44.04773418,-69.89537502
9991,A,34.85475032,-86.40585158
9992,A,39.13340872,-78.98005898
9993,A,44.02380628,-70.20115752
9994,C,40.04138036,-73.90523764
9995,B,39.83178577,-73.99105283
9996,D,44.85208107,-69.05912753
9997,D,42.29701256,-73.77110408
9998,A,35.2142558,-93.2303562
9999,A,41.02711951,-74.12555649
10000,A,43.01797702,-112.3259563
10001,A,40.29156503,-88.27831027
10002,A,29.46246428,-95.14407556
10003,C,26.73474256,-97.79712844
10004,B,36.62646318,-86.40905982
10005,C,41.40043735,-73.59472065
10006,B,31.68021453,-89.40654827
10007,A,37.75946682,-97.39613318
10008,B,40.24526761,-89.25404139
10009,D,39.64188159,-89.44630441
10010,A,25.86272801,-80.27476099
10011,B,40.35754088,-88.24218082
10012,D,36.61531289,-105.0146954
10013,A,45.87527422,-93.88200418
10014,D,41.72672774,-72.32214426
10015,D,36.11648097,-92.28104903
10016,C,40.56586111,-85.26966889
10017,D,36.13721612,-77.13780158
10018,D,33.70612061,-95.90140039
10019,D,33.4734762,-116.2086555
10020,A,41.00761508,-73.72130122
10021,A,39.87115958,-75.42178542
10022,C,40.68041393,-121.7081534
10023,D,43.46582372,-82.06297678
10024,C,42.72376297,-87.36255483
10025,D,30.85018694,-94.58856206
10026,B,39.15678284,-74.94664216
10027,D,31.01537683,-96.94099317
10028,B,28.85678266,-81.03968734
10029,A,31.8276401,-106.2004669
10030,D,34.40164964,-81.06152536
10031,C,43.83295522,-122.7712284
10032,A,41.63769966,-96.03683624
10033,A,41.8237205,-87.4965075
10034,D,34.64817093,-117.081674
10035,B,45.59464726,-94.55751474
10036,D,36.3938541,-83.6812389
10037,D,37.52838553,-78.45090227
10038,C,38.22753948,-96.94970852
10039,A,29.88493156,-95.15708869
10040,C,43.42691766,-82.23671944
10041,A,25.97534658,-80.12536842
10042,D,29.21769791,-80.51019009
10043,C,41.12272709,-89.07459111
10044,D,43.93759182,-88.79474723
10045,A,35.95845092,-119.0651021
10046,A,28.83434682,-81.38077918
10047,D,26.59625272,-79.37357228
10048,A,34.07277564,-80.97522336
10049,C,41.46071825,-73.77101175
10050,C,40.37588906,-83.54175624
10051,B,32.84930617,-80.21485231
10052,C,38.47156364,-121.6751519
10053,A,33.843891,-117.115144
10054,A,40.94751874,-73.75663126
10055,B,45.37922993,-92.50474757
10056,A,40.16047595,-88.18236505
10057,B,40.49921353,-87.87421067
10058,C,41.32907004,-121.6529928
10059,B,39.32402378,-104.3739501
10060,C,41.55595551,-73.14624389
10061,C,34.6147903,-117.2786047
10062,B,33.88692563,-86.19884727
10063,D,34.64816411,-116.9928609
10064,D,40.78307692,-74.60383933
10065,C,30.30455944,-97.47867976
10066,B,26.22955964,-79.76410536
10067,B,36.22752576,-86.06149434
10068,D,40.12748233,-74.56220877
10069,C,38.95327234,-85.04305666
10070,A,45.37969103,-122.596026
10071,C,40.57151739,-74.88882851
10072,C,45.23356567,-88.14378963
10073,C,47.96817767,-121.7509328
10074,C,34.60102568,-116.4335683
10075,C,42.28798829,-73.43295171
10076,B,38.61442493,-121.8023096
10077,A,36.74744622,-93.17083878
10078,B,33.14728383,-96.43513717
10079,D,45.89655916,-92.70784884
10080,B,39.10591606,-90.19456894
10081,B,41.89927597,-96.89567703
10082,D,42.29372485,-75.02425504
10083,C,46.3863335,-93.403643
10084,D,40.7606829,-74.3197571
10085,C,36.79108942,-119.7063679
10086,A,36.1394379,-79.7683241
10087,C,40.75082447,-82.27863253
10088,B,34.14480604,-83.97199396
10089,D,32.70058934,-89.57489806
10090,A,37.96304908,-96.98610592
10091,B,37.42843862,-85.94029638
10092,D,31.37344118,-89.09469852
10093,A,28.19534378,-82.30069012
10094,A,41.87904767,-71.01377223
10095,D,41.67780604,-73.03621386
10096,A,34.26860814,-118.2038509
10097,B,33.55214433,-111.4550707
10098,C,29.68127687,-80.64541993
10099,A,40.9586042,-89.2852485
10100,D,42.42353135,-89.53217605
10101,B,43.61836253,-88.30385147
10102,C,28.55249462,-82.23426738
10103,D,43.07627715,-86.95954285
10104,C,34.48839106,-84.24350294
10105,D,39.68441728,-76.44441872
10106,B,41.28665907,-73.38808093
10107,D,27.5894344,-79.1277688
10108,C,29.30747714,-80.66283186
10109,D,46.40475652,-121.5510502
10110,D,42.52325791,-70.63417109
10111,B,34.27243983,-85.72290897
10112,D,26.65690411,-79.32810789
10113,B,38.95843315,-74.72256585
10114,D,35.6039376,-81.6675924
10115,A,41.73747956,-81.34240344
10116,D,26.59470026,-79.40736374
10117,A,36.545049,-97.7719934
10118,B,41.08796789,-73.23913711
10119,C,30.9427593,-90.3188389
10120,C,42.97830898,-70.56759602
10121,D,41.11180846,-84.44908154
10122,A,38.90710406,-120.7249789
10123,A,36.08397378,-119.0090792
10124,A,40.72724319,-74.13134821
10125,A,40.32201717,-74.22421903
10126,C,36.90325197,-81.79510513
10127,D,42.95263433,-86.97603054
10128,C,41.55746345,-73.19575465
10129,C,39.61311453,-104.0998507
10130,C,38.24462335,-121.7392127
10131,C,30.70079173,-89.49221917
10132,B,35.57303684,-89.44935576
10133,D,30.27157816,-94.37139834
10134,A,33.37498541,-111.9523506
10135,B,41.9848971,-70.6625003
10136,B,34.02960854,-115.8361915
10137,C,40.25903122,-76.34132349
10138,A,45.18843567,-89.42634333
10139,A,40.90456842,-74.05990758
10140,C,29.37187869,-80.55415431
10141,A,36.42681938,-82.34011852
10142,A,41.00949989,-97.43994911
10143,D,41.82727997,-73.17625603
10144,C,39.76183364,-76.29773156
10145,C,39.37747301,-104.214946
10146,B,35.34360677,-80.35678583
10147,C,40.6420173,-87.68938071
10148,A,36.59927673,-97.68060747
10149,B,34.35170349,-83.62924651
10150,D,39.22522372,-81.48987622
10151,A,34.36785372,-117.3799883
10152,A,35.9688951,-78.6660479
10153,C,39.46237713,-76.27396987
10154,B,39.65264014,-75.22205766
10155,C,38.33815344,-76.61223956
10156,B,43.28090528,-87.64242322
10157,B,39.49296675,-83.85946615
10158,C,61.87082527,-149.1936177
10159,C,26.94796257,-80.92996843
10160,D,30.2947669,-97.6075345
10161,A,40.66412182,-79.67765318
10162,A,32.9360848,-96.7494577
10163,B,26.22318487,-79.87403003
10164,B,35.4138016,-89.4302264
10165,A,33.95333023,-118.1213088
10166,C,43.39101771,-84.08827829
10167,A,35.0547164,-91.9305036
10168,C,33.98974227,-111.3575107
10169,B,30.33489864,-94.96694236
10170,C,41.57494186,-72.09250214
10171,C,43.48447568,-85.01993652
10172,C,35.55749403,-84.57476997
10173,C,39.7810602,-120.4889735
10174,D,43.80962169,-87.20417931
10175,C,46.39386078,-94.86634662
10176,B,26.97347418,-81.37778982
10177,C,31.45748013,-92.69060347
10178,B,34.52467131,-85.82525769
10179,C,38.37451348,-76.67486952
10180,D,41.71552764,-72.92319836
10181,B,42.66143115,-71.45837885
10182,C,41.5026836,-72.9931694
10183,C,41.18527642,-111.2674762
10184,B,34.03865138,-84.44956262
10185,B,36.59620722,-85.07630378
10186,A,45.60850755,-122.8864435
10187,A,30.09667166,-90.07974834
10188,C,43.90391758,-87.59446482
10189,D,44.06008744,-87.32283443
10190,C,40.66839522,-87.06365128
10191,D,35.70673903,-91.43161567
10192,C,41.31409075,-73.49161556
10193,A,38.78671897,-77.54933903
10194,C,43.39736605,-83.75229995
10195,C,48.0852568,-119.6034953
10196,C,27.63915133,-81.89904077
10197,D,37.87023347,-75.50299153
10198,C,40.05131316,-75.82938884
10199,A,43.62666672,-70.59270438
10200,D,42.89385049,-86.71454781
10201,C,42.67141779,-86.84695661
10202,C,37.40095648,-119.2167175
10203,A,39.85477854,-88.92573746
10204,C,31.1075956,-94.8096071
10205,D,26.26565255,-79.64767835
10206,C,36.5254134,-78.1798756
10207,A,37.14946326,-121.8434157
10208,C,40.06294588,-76.78666112
10209,D,35.00313458,-117.2531884
10210,B,27.47020098,-79.90895382
10211,B,37.74874623,-77.12780477
10212,C,38.50258024,-121.4925508
10213,A,45.07394822,-92.61548048
10214,A,34.21314495,-118.297531
10215,A,39.15724757,-94.39922443
10216,C,43.55850184,-84.94429116
10217,A,40.76551216,-74.21488474
10218,C,29.35909237,-80.79579683
10219,C,30.42809033,-97.71558607
10220,C,33.4174325,-96.4536985
10221,A,37.89934105,-121.6504344
10222,B,30.29278874,-89.83886326
10223,D,35.83526141,-80.09142659
10224,B,31.2281394,-87.8094428
10225,B,41.17780808,-89.25358162
10226,A,35.5837463,-92.8696047
10227,C,38.69573714,-120.6813869
10228,C,33.00143357,-99.16443793
10229,B,38.37043909,-120.8120369
10230,A,45.2504191,-92.9470179
10231,A,30.1740925,-97.72973095
10232,D,35.99047595,-78.04259205
10233,C,26.84108982,-97.78840918
10234,A,21.41038607,-157.735438
10235,D,41.60375354,-73.32635446
10236,A,34.03517959,-117.3136224
10237,D,48.61863629,-121.2167027
10238,A,30.93176089,-97.50926151
10239,A,40.54104492,-74.11792208
10240,A,43.77561458,-116.0250961
10241,C,44.00903287,-123.6206806
10242,B,36.5617423,-93.7793659
10243,A,33.74359711,-86.55187819
10244,C,43.43032126,-70.48653874
10245,B,41.11096331,-73.22900499
10246,C,39.25413705,-76.54288595
10247,D,31.32096555,-80.79564445
10248,D,41.55119014,-73.72168266
10249,C,33.97593569,-83.99977431
10250,C,45.71431521,-93.34481679
10251,A,26.27155749,-98.08938531
10252,B,39.06629409,-77.14431671
10253,C,38.38355164,-121.8392367
10254,D,40.57461781,-118.2529581
10255,B,34.53596095,-117.92093
10256,D,41.4446322,-105.8476138
10257,C,42.46922561,-87.04292139
10258,C,39.98487282,-76.11981198
10259,D,35.4767366,-116.3749944
10260,D,39.87490863,-75.83632837
10261,A,38.49930468,-122.1273223
10262,D,42.6915124,-88.7606876
10263,D,34.82137512,-116.5040899
10264,B,45.08759628,-92.85657372
10265,B,42.03073615,-87.49816945
10266,B,41.50406712,-73.64903887
10267,B,30.62943083,-89.49782577
10268,C,41.43221425,-73.33162465
10269,B,34.26502666,-117.9613963
10270,C,41.40384914,-73.13707951
10271,A,45.08711321,-93.29903479
10272,A,46.04506932,-112.4492656
10273,D,33.85326636,-78.80054841
10274,C,45.71096381,-92.33475079
10275,C,42.26846064,-72.37517999
10276,A,37.58613025,-86.19049375
10277,C,36.82390007,-114.6421643
10278,A,42.71099709,-72.50204191
10279,A,41.2137816,-73.6904844
10280,C,33.49834588,-116.3533607
10281,A,47.86726681,-122.1355056
10282,B,43.45732037,-75.82411513
10283,D,42.84798409,-86.80189091
10284,A,40.88798781,-73.84043919
10285,C,41.70315831,-111.3895376
10286,D,47.81496273,-122.1018673
10287,B,35.76883962,-80.67600838
10288,A,33.12522987,-79.85375513
10289,B,39.4839948,-77.3553822
10290,C,40.65989412,-75.13288888
10291,B,39.02088011,-120.7071289
10292,C,40.56768738,-74.49472082
10293,C,35.80203623,-80.79920874
10294,A,39.65089114,-76.36706986
10295,C,40.61698398,-104.3482514
10296,D,40.43737522,-76.93886638
10297,A,29.7107132,-95.5100718
10298,D,37.00304951,-79.44557049
10299,B,39.99580788,-77.31422572
10300,B,39.05518216,-76.85444374
10301,D,43.47224032,-82.27760238
10302,C,31.72945532,-83.2038025
10303,B,41.28443196,-73.50686104
10304,A,40.91318345,-73.71757655
10305,C,40.02471714,-74.50648286
10306,C,38.30487275,-121.1509762
10307,B,41.5715076,-73.4510194
10308,B,42.40184486,-87.18847179
10309,D,41.40937653,-73.34088545
10310,C,40.41601587,-85.67755913
10311,B,36.40133396,-95.66239954
10312,C,38.33514431,-76.93206409
10313,C,39.61109812,-76.62910188
10314,B,42.96298441,-70.50534649
10315,A,35.0160437,-86.4857613
10316,D,41.96893132,-72.91535968
10317,A,42.37905988,-85.10778312
10318,A,45.7214553,-122.6702446
10319,D,42.1482507,-72.7768593
10320,B,41.05355572,-73.96347428
10321,A,30.75234643,-88.02019157
10322,B,42.39953569,-87.67228431
10323,C,40.3419482,-104.3652718
10324,C,37.4023225,-120.8295623
10325,A,32.74205577,-89.87367283
10326,B,43.48167493,-78.57952307
10327,D,40.49896725,-76.80500775
10328,D,41.23968132,-73.68262388
10329,B,38.15110829,-122.0391367
10330,A,41.38112746,-111.8322382
10331,B,41.26242208,-73.4548602
10332,C,43.00060719,-70.41602781
10333,B,48.09585034,-121.6679238
10334,C,38.36308851,-121.6911935
10335,A,36.30921413,-76.94658967
10336,C,34.95696174,-84.00418226
10337,D,30.75339668,-90.57086922
10338,D,48.76522975,-121.3904602
10339,C,38.3095582,-121.9125726
10340,A,32.4806141,-110.7217649
10341,D,43.36054505,-95.56681995
10342,C,39.47787368,-76.46405432
10343,B,21.34083141,-156.0301482
10344,C,31.23046677,-95.58595263
10345,C,36.86840661,-93.42781659
10346,C,30.90756442,-94.78688568
10347,B,42.24698397,-70.97287303
10348,B,33.73109281,-81.71716919
10349,A,33.56897675,-86.58347255
10350,A,39.06258975,-76.77253355
10351,D,41.48045649,-111.1825025
10352,D,62.02159405,-148.954299
10353,C,30.31234334,-89.95871736
10354,D,36.71027905,-76.73759035
10355,B,32.34269817,-80.76184083
10356,C,39.87821035,-76.01253665
10357,B,34.42010836,-117.0399996
10358,D,40.30389034,-75.81167766
10359,A,38.93659318,-76.94135682
10360,C,38.98388065,-76.77702835
10361,A,34.57909904,-117.32703
10362,D,44.90788146,-120.4097775
10363,B,36.37894206,-78.54935294
10364,A,36.99966397,-75.97587103
10365,C,36.431517,-83.273051
10366,D,41.52755177,-73.09071833
10367,B,41.12661287,-73.41500513
10368,A,35.76892517,-78.74783483
10369,A,36.06321038,-78.42562982
10370,A,37.50411148,-92.99795192
10371,C,41.37262373,-73.41260187
10372,D,41.10908459,-73.83182441
10373,A,35.16188428,-106.5537197
10374,B,33.21264551,-96.49969549
10375,A,21.55497369,-157.6168018
10376,A,42.58056065,-70.83431785
10377,A,27.9403496,-97.2607522
10378,A,40.69156533,-73.94266657
10379,D,42.07928019,-95.20861739
10380,C,39.46786882,-76.46977518
10381,A,41.98964868,-87.35384532
10382,C,45.47871866,-93.77301834
10383,C,35.40936689,-78.37280861
10384,D,36.34100775,-78.29641795
10385,B,26.64073306,-97.82828004
10386,A,32.75544961,-93.13558489
10387,D,33.37795401,-92.82754059
10388,D,36.96319312,-95.03211658
10389,D,40.16740787,-75.97140423
10390,D,30.96003785,-94.40783115
10391,B,42.12544103,-87.63010307
10392,C,26.94592647,-96.90198113
10393,B,27.68497013,-82.03089507
10394,D,40.81438436,-74.20857194
10395,A,65.10944534,-147.5481795
10396,B,61.66290427,-149.2332697
10397,D,41.73956254,-73.43041806
10398,A,41.97007636,-87.54467264
10399,B,35.41673039,-83.43973761
10400,C,31.24202243,-90.42146147
10401,A,35.72661325,-79.16529905
10402,A,35.92030573,-81.00258747
10403,A,36.2303927,-80.0334494
10404,B,43.03324725,-84.90744075
10405,C,39.98442209,-75.79287021
10406,D,41.67041783,-73.58992777
10407,D,39.54394985,-88.97390585
10408,C,37.30752898,-75.70492532
10409,D,41.90282834,-72.02885666
10410,A,35.36182676,-77.54365994
10411,D,37.05851598,-95.04039302
10412,B,46.48111407,-120.8298159
10413,D,41.9402066,-73.0821416
10414,A,41.68065556,-73.17122097
10415,A,36.90311565,-76.41881205
10416,A,35.66476335,-97.31578165
10417,A,36.30962949,-86.64573561
10418,D,41.28039207,-75.00145393
10419,D,38.69005802,-89.70311828
10420,A,44.13718305,-121.2351154
10421,B,21.77124291,-157.33156
10422,C,38.67793209,-89.78566691
10423,B,33.25167926,-79.47015444
10424,C,34.10173689,-111.6822281
10425,A,30.54001637,-91.01415763
10426,B,40.3885277,-74.6454333
10427,A,38.94498903,-76.97994167
10428,C,26.66794573,-96.62884207
10429,C,34.87527848,-117.5380638
10430,C,48.26393394,-116.2278611
10431,B,39.07985435,-90.20747845
10432,B,37.39180009,-91.57102698
10433,C,39.35388413,-94.50842787
10434,C,36.89053324,-95.29015476
10435,B,30.0192047,-98.2943712
10436,B,31.15149538,-95.84114562
10437,D,30.30641216,-94.23927984
10438,D,41.53815879,-111.0005562
10439,C,37.39754193,-75.47527007
10440,C,37.08288336,-93.48746084
10441,C,41.07826846,-73.67233854
10442,C,30.94023509,-88.53297841
