,ID,Category,Latitude,Longitude,great_circle_distance,Origin: ID,Origin: Category,Origin: Latitude,Origin: Longitude
8453,10562,A,29.64510682,-98.39775008,0.0,10562,A,29.64510682,-98.39775008
8454,10563,A,38.44986796,-85.50669404,0.0,10563,A,38.44986796,-85.50669404
8456,10565,A,35.18086007,-107.7761137,0.0,10565,A,35.18086007,-107.7761137
8461,10571,A,32.5025502,-86.1506707,0.0,10571,A,32.5025502,-86.1506707
8462,10572,A,33.36731025,-96.53020675,0.0,10572,A,33.36731025,-96.53020675
8463,10573,A,40.89321512,-73.82608488,0.0,10573,A,40.89321512,-73.82608488
8466,10577,A,32.17209351,-110.9379715,0.0,10577,A,32.17209351,-110.9379715
8467,10578,A,32.31412152,-110.7986325,0.0,10578,A,32.31412152,-110.7986325
8469,10581,A,27.67651274,-82.24263396,0.0,10581,A,27.67651274,-82.24263396
8472,10584,A,28.20627046,-82.72726054,0.0,10584,A,28.20627046,-82.72726054
8474,10587,A,36.23269587,-95.89647713,0.0,10587,A,36.23269587,-95.89647713
8477,10591,A,40.46049812,-74.76635888,0.0,10591,A,40.46049812,-74.76635888
8482,10596,A,32.54461448,-110.6754635,0.0,10596,A,32.54461448,-110.6754635
8485,10600,A,41.05022799,-74.25379731,0.0,10600,A,41.05022799,-74.25379731
8487,10603,A,37.79008053,-122.4085264,0.0,10603,A,37.79008053,-122.4085264
8489,10606,A,41.97647727,-87.73922083,0.0,10606,A,41.97647727,-87.73922083
8490,10607,A,40.25684096,-85.83452494,0.0,10607,A,40.25684096,-85.83452494
8491,10608,A,33.69770104,-112.269198,0.0,10608,A,33.69770104,-112.269198
8496,10614,A,40.16886095,-74.96109905,0.0,10614,A,40.16886095,-74.96109905
8498,10617,A,64.85180853,-147.6962147,0.0,10617,A,64.85180853,-147.6962147
8499,10618,A,25.94751488,-79.97382912,0.0,10618,A,25.94751488,-79.97382912
8500,10619,A,40.1001612,-75.0147018,0.0,10619,A,40.1001612,-75.0147018
8501,10620,A,21.60021406,-157.9228864,0.0,10620,A,21.60021406,-157.9228864
8503,10624,A,34.33445999,-117.963814,0.0,10624,A,34.33445999,-117.963814
8506,10627,A,29.89660288,-95.58457181,0.0,10627,A,29.89660288,-95.58457181
8515,10639,A,36.59175592,-82.12939808,0.0,10639,A,36.59175592,-82.12939808
8516,10640,A,34.90546145,-92.18331855,0.0,10640,A,34.90546145,-92.18331855
8518,10642,A,47.93854276,-117.1393842,0.0,10642,A,47.93854276,-117.1393842
8519,10643,A,36.24431526,-96.48970874,0.0,10643,A,36.24431526,-96.48970874
8527,10651,A,41.32612248,-73.46107072,0.0,10651,A,41.32612248,-73.46107072
8531,10658,A,35.96572894,-78.48481936,0.0,10658,A,35.96572894,-78.48481936
8536,10665,A,41.30869597,-73.48732503,0.0,10665,A,41.30869597,-73.48732503
8540,10669,A,41.12012793,-73.94639867,0.0,10669,A,41.12012793,-73.94639867
8544,10674,A,28.72272175,-81.37681425,0.0,10674,A,28.72272175,-81.37681425
8545,10675,A,40.85378742,-73.83066728,0.0,10675,A,40.85378742,-73.83066728
8547,10677,A,40.97199834,-73.74756527,0.0,10677,A,40.97199834,-73.74756527
8549,10679,A,28.58043777,-81.47169163,0.0,10679,A,28.58043777,-81.47169163
8552,10683,A,42.17484989,-88.03379141,0.0,10683,A,42.17484989,-88.03379141
8554,10685,A,32.64303009,-82.27660981,0.0,10685,A,32.64303009,-82.27660981
8557,10689,A,40.79194571,-73.92952429,0.0,10689,A,40.79194571,-73.92952429
8559,10692,A,40.85476811,-74.09310389,0.0,10692,A,40.85476811,-74.09310389
8560,10694,A,40.47809735,-74.52578265,0.0,10694,A,40.47809735,-74.52578265
8563,10697,A,41.26810684,-73.69246256,0.0,10697,A,41.26810684,-73.69246256
8564,10698,A,40.78002849,-73.62012151,0.0,10698,A,40.78002849,-73.62012151
8566,10700,A,39.99707282,-75.21334818,0.0,10700,A,39.99707282,-75.21334818
8568,10702,A,39.15339564,-76.89175014,0.0,10702,A,39.15339564,-76.89175014
8570,10704,A,36.31211594,-78.49729096,0.0,10704,A,36.31211594,-78.49729096
8571,10705,A,35.93026567,-78.43546433,0.0,10705,A,35.93026567,-78.43546433
8572,10706,A,36.1616655,-78.6246924,0.0,10706,A,36.1616655,-78.6246924
8573,10707,A,36.13182884,-78.63883346,0.0,10707,A,36.13182884,-78.63883346
8576,10710,A,34.92086432,-79.32603748,0.0,10710,A,34.92086432,-79.32603748
8577,10711,A,33.75238276,-81.89895304,0.0,10711,A,33.75238276,-81.89895304
8578,10713,A,43.55707016,-89.96881154,0.0,10713,A,43.55707016,-89.96881154
8580,10718,A,32.78058319,-117.0048078,0.0,10718,A,32.78058319,-117.0048078
8582,10720,A,32.9841943,-79.7094781,0.0,10720,A,32.9841943,-79.7094781
8583,10722,A,42.65803438,-71.16746562,0.0,10722,A,42.65803438,-71.16746562
8584,10723,A,42.17403073,-87.33085377,0.0,10723,A,42.17403073,-87.33085377
8585,10724,A,42.2643715,-71.1060226,0.0,10724,A,42.2643715,-71.1060226
8587,10726,A,43.26831296,-89.25804504,0.0,10726,A,43.26831296,-89.25804504
8588,10727,A,35.86440278,-78.61998902,0.0,10727,A,35.86440278,-78.61998902
8591,10730,A,26.64896766,-79.88063934,0.0,10730,A,26.64896766,-79.88063934
8595,10734,A,34.16567554,-78.85264466,0.0,10734,A,34.16567554,-78.85264466
8596,10735,A,35.60675394,-83.26814899,0.0,10735,A,35.60675394,-83.26814899
8601,10740,A,42.46145895,-71.26088205,0.0,10740,A,42.46145895,-71.26088205
8602,10741,A,39.60036899,-104.799494,0.0,10741,A,39.60036899,-104.799494
8603,10742,A,35.41498649,-80.65485451,0.0,10742,A,35.41498649,-80.65485451
8612,10752,A,28.62215909,-81.24306581,0.0,10752,A,28.62215909,-81.24306581
8613,10753,A,42.40891467,-72.31030523,0.0,10753,A,42.40891467,-72.31030523
8615,10755,A,39.14075005,-84.49714195,0.0,10755,A,39.14075005,-84.49714195
8622,10765,A,40.83038894,-73.89253056,0.0,10765,A,40.83038894,-73.89253056
8623,10766,A,40.9693578,-73.9530489,0.0,10766,A,40.9693578,-73.9530489
8624,10767,A,40.98117151,-111.6371228,0.0,10767,A,40.98117151,-111.6371228
8625,10768,A,40.83250339,-73.91594677,0.0,10768,A,40.83250339,-73.91594677
8626,10769,A,34.35287014,-117.9148269,0.0,10769,A,34.35287014,-117.9148269
8629,10774,A,41.67050821,-93.55515059,0.0,10774,A,41.67050821,-93.55515059
8630,10775,A,45.18220328,-92.86638962,0.0,10775,A,45.18220328,-92.86638962
8631,10776,A,40.915513,-73.86455973,0.0,10776,A,40.915513,-73.86455973
8633,10779,A,40.84059285,-73.79542315,0.0,10779,A,40.84059285,-73.79542315
8634,10780,A,35.09448572,-106.5790013,0.0,10780,A,35.09448572,-106.5790013
8636,10783,A,38.96138902,-104.666451,0.0,10783,A,38.96138902,-104.666451
8640,10788,A,43.5415298,-112.0240479,0.0,10788,A,43.5415298,-112.0240479
8643,10791,A,30.64496297,-87.08870703,0.0,10791,A,30.64496297,-87.08870703
8644,10792,A,41.82345522,-72.86602878,0.0,10792,A,41.82345522,-72.86602878
8646,10794,A,45.925239,-122.390291,0.0,10794,A,45.925239,-122.390291
8648,10796,A,28.57977905,-81.22590195,0.0,10796,A,28.57977905,-81.22590195
8650,10798,A,33.9893141,-84.0851109,0.0,10798,A,33.9893141,-84.0851109
8652,10800,A,45.00603488,-74.14444102,0.0,10800,A,45.00603488,-74.14444102
8659,10807,A,36.08633305,-86.50864785,0.0,10807,A,36.08633305,-86.50864785
8660,10809,A,44.3270067,-69.9690911,0.0,10809,A,44.3270067,-69.9690911
8661,10811,A,38.00306852,-80.08483918,0.0,10811,A,38.00306852,-80.08483918
8663,10814,A,25.93947153,-80.22211847,0.0,10814,A,25.93947153,-80.22211847
8664,10815,A,44.19490411,-70.11982389,0.0,10815,A,44.19490411,-70.11982389
8670,10822,A,38.75716891,-90.09808709,0.0,10822,A,38.75716891,-90.09808709
8673,10825,A,33.09016369,-96.69751871,0.0,10825,A,33.09016369,-96.69751871
8675,10828,A,38.47364315,-76.49158535,0.0,10828,A,38.47364315,-76.49158535
8678,10831,A,43.21838186,-77.70006684,0.0,10831,A,43.21838186,-77.70006684
8680,10834,A,29.83341333,-95.37355167,0.0,10834,A,29.83341333,-95.37355167
8681,10835,A,33.91599566,-81.13182027,0.0,10835,A,33.91599566,-81.13182027
8683,10838,A,28.54893854,-81.37086146,0.0,10838,A,28.54893854,-81.37086146
8684,10843,A,35.96788336,-77.75246034,0.0,10843,A,35.96788336,-77.75246034
8686,10845,A,35.14924098,-83.55061892,0.0,10845,A,35.14924098,-83.55061892
8689,10849,A,40.80670564,-111.8829884,0.0,10849,A,40.80670564,-111.8829884
8693,10853,A,37.44454184,-81.91763716,0.0,10853,A,37.44454184,-81.91763716
8694,10854,A,30.73824691,-87.51631899,0.0,10854,A,30.73824691,-87.51631899
8699,10860,A,33.98578534,-84.65964326,0.0,10860,A,33.98578534,-84.65964326
8701,10863,A,33.81108883,-85.71434097,0.0,10863,A,33.81108883,-85.71434097
8709,10872,A,43.07218933,-73.68641667,0.0,10872,A,43.07218933,-73.68641667
8713,10876,A,38.93464039,-94.63797461,0.0,10876,A,38.93464039,-94.63797461
8714,10881,A,29.71019333,-98.33049227,0.0,10881,A,29.71019333,-98.33049227
8716,10883,A,33.03135119,-96.58729081,0.0,10883,A,33.03135119,-96.58729081
8717,10884,A,29.77564063,-98.30181837,0.0,10884,A,29.77564063,-98.30181837
8718,10885,A,33.04191086,-96.61055153,0.0,10885,A,33.04191086,-96.61055153
8720,10888,A,33.32054221,-96.56985839,0.0,10888,A,33.32054221,-96.56985839
8721,10889,A,35.41195694,-80.85189556,0.0,10889,A,35.41195694,-80.85189556
8726,10895,A,43.21746081,-77.63952119,0.0,10895,A,43.21746081,-77.63952119
8730,10899,A,25.79703397,-80.19785083,0.0,10899,A,25.79703397,-80.19785083
8733,10902,A,33.88438565,-117.5595164,0.0,10902,A,33.88438565,-117.5595164
8738,10909,A,36.20875371,-79.28042129,0.0,10909,A,36.20875371,-79.28042129
8739,10911,A,43.15875581,-77.49086319,0.0,10911,A,43.15875581,-77.49086319
8740,10912,A,44.76790678,-72.91448022,0.0,10912,A,44.76790678,-72.91448022
8741,10913,A,41.71320486,-70.23428014,0.0,10913,A,41.71320486,-70.23428014
8743,10916,A,41.65031979,-81.38527021,0.0,10916,A,41.65031979,-81.38527021
8745,10918,A,40.9166181,-73.1395906,0.0,10918,A,40.9166181,-73.1395906
8746,10919,A,42.79693077,-74.36043923,0.0,10919,A,42.79693077,-74.36043923
8748,10921,A,31.98391342,-81.87925558,0.0,10921,A,31.98391342,-81.87925558
8752,10927,A,30.99593922,-94.66548878,0.0,10927,A,30.99593922,-94.66548878
8756,10932,A,29.39277133,-100.8812927,0.0,10932,A,29.39277133,-100.8812927
8757,10933,A,38.60271926,-81.32113754,0.0,10933,A,38.60271926,-81.32113754
8760,10936,A,30.22650944,-89.79741676,0.0,10936,A,30.22650944,-89.79741676
8761,10938,A,39.64777313,-88.82003087,0.0,10938,A,39.64777313,-88.82003087
8763,10941,A,42.98652241,-84.23326159,0.0,10941,A,42.98652241,-84.23326159
8767,10949,A,39.15181707,-76.77712083,0.0,10949,A,39.15181707,-76.77712083
8768,10950,A,33.13816547,-79.87928623,0.0,10950,A,33.13816547,-79.87928623
8772,10957,A,36.25894709,-86.59252961,0.0,10957,A,36.25894709,-86.59252961
8774,10959,A,38.23494008,-122.0616411,0.0,10959,A,38.23494008,-122.0616411
8775,10960,A,29.1639297,-82.1732574,0.0,10960,A,29.1639297,-82.1732574
8778,10964,A,45.86529734,-93.88868096,0.0,10964,A,45.86529734,-93.88868096
8780,10970,A,42.26960356,-83.22720423,0.0,10970,A,42.26960356,-83.22720423
8790,10982,A,39.54216644,-84.25222816,0.0,10982,A,39.54216644,-84.25222816
8794,10986,A,30.42147088,-81.35029812,0.0,10986,A,30.42147088,-81.35029812
8795,10987,A,45.47351403,-122.680386,0.0,10987,A,45.47351403,-122.680386
8796,10989,A,44.94789164,-93.08475726,0.0,10989,A,44.94789164,-93.08475726
8804,10999,A,35.34714139,-80.70052861,0.0,10999,A,35.34714139,-80.70052861
8807,11002,A,40.91131295,-79.88469965,0.0,11002,A,40.91131295,-79.88469965
8809,11004,A,40.11561402,-82.97397698,0.0,11004,A,40.11561402,-82.97397698
8810,11006,A,34.10974979,-84.30648321,0.0,11006,A,34.10974979,-84.30648321
8816,11014,A,36.09132367,-115.0560523,0.0,11014,A,36.09132367,-115.0560523
8817,11015,A,39.11516012,-77.26249388,0.0,11015,A,39.11516012,-77.26249388
8821,11021,A,42.55050675,-83.30269325,0.0,11021,A,42.55050675,-83.30269325
8822,11022,A,41.68028921,-72.60549379,0.0,11022,A,41.68028921,-72.60549379
8823,11023,A,43.13690348,-85.30596752,0.0,11023,A,43.13690348,-85.30596752
8824,11024,A,42.22087261,-87.77040679,0.0,11024,A,42.22087261,-87.77040679
8826,11027,A,42.78287908,-83.16313942,0.0,11027,A,42.78287908,-83.16313942
8829,11030,A,37.90750083,-97.07805017,0.0,11030,A,37.90750083,-97.07805017
8830,11031,A,40.10959168,-75.51371447,0.0,11031,A,40.10959168,-75.51371447
8831,11032,A,45.07757349,-93.21066651,0.0,11032,A,45.07757349,-93.21066651
8834,11035,A,35.92485059,-84.13597931,0.0,11035,A,35.92485059,-84.13597931
8837,11039,A,41.53560928,-95.81860397,0.0,11039,A,41.53560928,-95.81860397
8839,11041,A,34.17848577,-118.2653432,0.0,11041,A,34.17848577,-118.2653432
8844,11047,A,42.47942178,-70.88492892,0.0,11047,A,42.47942178,-70.88492892
8849,11053,A,35.90343019,-81.23584561,0.0,11053,A,35.90343019,-81.23584561
8851,11055,A,36.27478709,-119.248428,0.0,11055,A,36.27478709,-119.248428
8855,11059,A,40.46419842,-75.47987478,0.0,11059,A,40.46419842,-75.47987478
8858,11063,A,38.97543085,-76.41997065,0.0,11063,A,38.97543085,-76.41997065
8859,11064,A,29.45924412,-98.61697748,0.0,11064,A,29.45924412,-98.61697748
8860,11065,A,33.25923995,-96.41607855,0.0,11065,A,33.25923995,-96.41607855
8862,11067,A,32.88692385,-96.95811505,0.0,11067,A,32.88692385,-96.95811505
8864,11069,A,33.80038249,-84.86071751,0.0,11069,A,33.80038249,-84.86071751
8866,11071,A,29.69235146,-82.29518254,0.0,11071,A,29.69235146,-82.29518254
8867,11072,A,38.81163016,-77.42938284,0.0,11072,A,38.81163016,-77.42938284
8869,11074,A,36.02629385,-84.10308475,0.0,11074,A,36.02629385,-84.10308475
8871,11077,A,33.57552194,-81.83351396,0.0,11077,A,33.57552194,-81.83351396
8874,11081,A,42.25730741,-71.22330359,0.0,11081,A,42.25730741,-71.22330359
8875,11082,A,40.00363531,-74.78180969,0.0,11082,A,40.00363531,-74.78180969
8876,11083,A,36.18416711,-83.84123449,0.0,11083,A,36.18416711,-83.84123449
8880,11088,A,30.39003453,-95.27672193,0.0,11088,A,30.39003453,-95.27672193
8884,11094,A,38.68775074,-121.2567347,0.0,11094,A,38.68775074,-121.2567347
8885,11095,A,38.74455937,-121.2456106,0.0,11095,A,38.74455937,-121.2456106
8887,11097,A,35.36959626,-94.39625274,0.0,11097,A,35.36959626,-94.39625274
8889,11099,A,32.83504544,-83.58407456,0.0,11099,A,32.83504544,-83.58407456
8897,11109,A,37.91521766,-77.22590484,0.0,11109,A,37.91521766,-77.22590484
8898,11110,A,27.91836032,-80.22765524,0.0,11110,A,27.91836032,-80.22765524
8900,11114,A,40.11843755,-75.04526745,0.0,11114,A,40.11843755,-75.04526745
8902,11116,A,42.21308453,-71.25270547,0.0,11116,A,42.21308453,-71.25270547
8907,11121,A,45.71583187,-122.8868762,0.0,11121,A,45.71583187,-122.8868762
8908,11122,A,43.21770498,-75.20514202,0.0,11122,A,43.21770498,-75.20514202
8918,11133,A,35.86449614,-78.42118986,0.0,11133,A,35.86449614,-78.42118986
8919,11135,A,40.9644447,-73.1294873,0.0,11135,A,40.9644447,-73.1294873
8923,11140,A,32.36957885,-111.0136191,0.0,11140,A,32.36957885,-111.0136191
8926,11143,A,42.75257762,-83.44176738,0.0,11143,A,42.75257762,-83.44176738
8930,11147,A,39.20096471,-94.35231029,0.0,11147,A,39.20096471,-94.35231029
8931,11149,A,41.52938735,-87.86443165,0.0,11149,A,41.52938735,-87.86443165
8934,11152,A,39.37930766,-77.19923334,0.0,11152,A,39.37930766,-77.19923334
8937,11156,A,34.99272121,-82.13282849,0.0,11156,A,34.99272121,-82.13282849
8941,11162,A,41.25010399,-73.92695801,0.0,11162,A,41.25010399,-73.92695801
8942,11163,A,34.23482044,-117.5929776,0.0,11163,A,34.23482044,-117.5929776
8943,11164,A,36.20052307,-80.20451393,0.0,11164,A,36.20052307,-80.20451393
8944,11165,A,33.49794172,-117.6120208,0.0,11165,A,33.49794172,-117.6120208
8946,11168,A,40.68866166,-80.20371234,0.0,11168,A,40.68866166,-80.20371234
8950,11173,A,30.74798418,-97.40476592,0.0,11173,A,30.74798418,-97.40476592
8951,11174,A,45.07384807,-93.21643893,0.0,11174,A,45.07384807,-93.21643893
8954,11178,A,33.08535786,-96.87074399,0.0,11178,A,33.08535786,-96.87074399
8956,11180,A,36.0236357,-78.5504387,0.0,11180,A,36.0236357,-78.5504387
8957,11181,A,35.34818109,-80.74199921,0.0,11181,A,35.34818109,-80.74199921
8958,11182,A,39.05012357,-77.14697442,0.0,11182,A,39.05012357,-77.14697442
8960,11185,A,33.87074925,-117.8037638,0.0,11185,A,33.87074925,-117.8037638
8962,11187,A,41.23867746,-73.88885054,0.0,11187,A,41.23867746,-73.88885054
8964,11190,A,36.37756334,-79.59876446,0.0,11190,A,36.37756334,-79.59876446
8967,11193,A,34.18937494,-117.6551422,0.0,11193,A,34.18937494,-117.6551422
8968,11194,A,30.50466206,-97.77541294,0.0,11194,A,30.50466206,-97.77541294
8971,11197,A,35.93970066,-82.01591474,0.0,11197,A,35.93970066,-82.01591474
8973,11199,A,36.17397626,-78.31396354,0.0,11199,A,36.17397626,-78.31396354
8974,11200,A,41.78987568,-71.05050132,0.0,11200,A,41.78987568,-71.05050132
8978,11205,A,33.16943356,-96.62418874,0.0,11205,A,33.16943356,-96.62418874
8980,11207,A,33.72086902,-111.788007,0.0,11207,A,33.72086902,-111.788007
8981,11208,A,42.08511046,-87.52665954,0.0,11208,A,42.08511046,-87.52665954
8984,11214,A,39.63896777,-74.39704913,0.0,11214,A,39.63896777,-74.39704913
8985,11215,A,42.96429786,-73.48948974,0.0,11215,A,42.96429786,-73.48948974
8992,11224,A,42.09139404,-72.50078496,0.0,11224,A,42.09139404,-72.50078496
8994,11226,A,41.04932289,-73.45914831,0.0,11226,A,41.04932289,-73.45914831
8997,11230,A,40.90765269,-79.89935771,0.0,11230,A,40.90765269,-79.89935771
8998,11231,A,40.86821598,-73.31574402,0.0,11231,A,40.86821598,-73.31574402
9003,11236,A,42.72953717,-79.08252153,0.0,11236,A,42.72953717,-79.08252153
9005,11238,A,32.45896669,-110.8059713,0.0,11238,A,32.45896669,-110.8059713
9011,11248,A,32.98533713,-97.45775287,0.0,11248,A,32.98533713,-97.45775287
9012,11249,A,41.4320034,-74.0862181,0.0,11249,A,41.4320034,-74.0862181
9016,11256,A,43.33906293,-73.66775067,0.0,11256,A,43.33906293,-73.66775067
9018,11258,A,45.21800549,-93.30179331,0.0,11258,A,45.21800549,-93.30179331
9024,11265,A,26.53071166,-80.06562744,0.0,11265,A,26.53071166,-80.06562744
9032,11273,A,33.17891949,-97.01081124,0.0,11273,A,33.17891949,-97.01081124
9036,11277,A,27.01113402,-81.95219898,0.0,11277,A,27.01113402,-81.95219898
9039,11280,A,42.8261411,-82.6635663,0.0,11280,A,42.8261411,-82.6635663
9043,11284,A,45.14298061,-93.29889319,0.0,11284,A,45.14298061,-93.29889319
9044,11285,A,35.32814589,-97.50250651,0.0,11285,A,35.32814589,-97.50250651
9049,11293,A,34.00409517,-115.9945428,0.0,11293,A,34.00409517,-115.9945428
9050,11295,A,29.14257247,-82.34046203,0.0,11295,A,29.14257247,-82.34046203
9053,11299,A,41.70012793,-71.50751407,0.0,11299,A,41.70012793,-71.50751407
9055,11301,A,39.95151973,-82.78241327,0.0,11301,A,39.95151973,-82.78241327
9057,11304,A,33.57118343,-86.79550367,0.0,11304,A,33.57118343,-86.79550367
9059,11306,A,28.47054639,-81.34905161,0.0,11306,A,28.47054639,-81.34905161
9064,11312,A,41.17938633,-73.45924927,0.0,11312,A,41.17938633,-73.45924927
9066,11314,A,26.03375092,-79.93054704,0.0,11314,A,26.03375092,-79.93054704
9067,11315,A,36.41242025,-80.90226035,0.0,11315,A,36.41242025,-80.90226035
9071,11320,A,20.95293723,-156.4362367,0.0,11320,A,20.95293723,-156.4362367
9072,11321,A,42.30502284,-83.09816376,0.0,11321,A,42.30502284,-83.09816376
9078,11328,A,30.78425036,-83.61863554,0.0,11328,A,30.78425036,-83.61863554
9080,11330,A,39.98859978,-85.84632552,0.0,11330,A,39.98859978,-85.84632552
9081,11331,A,41.08914893,-115.5128734,0.0,11331,A,41.08914893,-115.5128734
9082,11332,A,41.76745917,-72.64501383,0.0,11332,A,41.76745917,-72.64501383
9083,11333,A,43.08921411,-78.48670139,0.0,11333,A,43.08921411,-78.48670139
9086,11337,A,39.62042566,-119.6415513,0.0,11337,A,39.62042566,-119.6415513
9087,11340,A,32.99093325,-79.67340525,0.0,11340,A,32.99093325,-79.67340525
9088,11341,A,39.08661213,-77.08752197,0.0,11341,A,39.08661213,-77.08752197
9100,11356,A,41.81858555,-73.56860904,0.0,11356,A,41.81858555,-73.56860904
9102,11358,A,42.35476361,-70.94621979,0.0,11358,A,42.35476361,-70.94621979
9112,11371,A,33.1449099,-83.3292311,0.0,11371,A,33.1449099,-83.3292311
9116,11376,A,40.91725183,-89.39796737,0.0,11376,A,40.91725183,-89.39796737
9117,11378,A,42.37774557,-79.82759343,0.0,11378,A,42.37774557,-79.82759343
9118,11379,A,43.11135782,-71.22927655,0.0,11379,A,43.11135782,-71.22927655
9121,11384,A,27.24720441,-80.26121959,0.0,11384,A,27.24720441,-80.26121959
9125,11389,A,39.14929429,-76.62921061,0.0,11389,A,39.14929429,-76.62921061
9126,11390,A,42.61973214,-70.99997886,0.0,11390,A,42.61973214,-70.99997886
9127,11392,A,42.44552372,-70.68660328,0.0,11392,A,42.44552372,-70.68660328
9128,11393,A,40.82510068,-73.9768951,0.0,11393,A,40.82510068,-73.9768951
9129,11394,A,30.59052123,-91.04325877,0.0,11394,A,30.59052123,-91.04325877
9130,11395,A,40.81286592,-73.40652908,0.0,11395,A,40.81286592,-73.40652908
9133,11399,A,42.31667401,-70.80823299,0.0,11399,A,42.31667401,-70.80823299
9135,11401,A,38.98459012,-120.9728054,0.0,11401,A,38.98459012,-120.9728054
9136,11404,A,34.58750927,-117.1643487,0.0,11404,A,34.58750927,-117.1643487
9137,11406,A,40.68921199,-79.74055201,0.0,11406,A,40.68921199,-79.74055201
9138,11407,A,34.28233647,-118.8234945,0.0,11407,A,34.28233647,-118.8234945
9142,11412,A,32.89988536,-96.92627664,0.0,11412,A,32.89988536,-96.92627664
9145,11415,A,26.45405785,-80.10026115,0.0,11415,A,26.45405785,-80.10026115
9147,11418,A,43.65533606,-96.62547644,0.0,11418,A,43.65533606,-96.62547644
9148,11420,A,42.30555621,-72.37768251,0.0,11420,A,42.30555621,-72.37768251
9149,11421,A,34.55346423,-84.33946857,0.0,11421,A,34.55346423,-84.33946857
9151,11423,A,38.96616225,-76.98438775,0.0,11423,A,38.96616225,-76.98438775
9153,11425,A,42.09600405,-72.63102855,0.0,11425,A,42.09600405,-72.63102855
9156,11430,A,41.08585539,-72.72936369,0.0,11430,A,41.08585539,-72.72936369
9157,11431,A,42.386782,-70.821071,0.0,11431,A,42.386782,-70.821071
9158,11432,A,42.4895206,-72.4845676,0.0,11432,A,42.4895206,-72.4845676
9164,11438,A,40.70704276,-74.21878724,0.0,11438,A,40.70704276,-74.21878724
9165,11439,A,40.94675223,-73.59991911,0.0,11439,A,40.94675223,-73.59991911
9166,11443,A,39.13492358,-76.94210742,0.0,11443,A,39.13492358,-76.94210742
9168,11445,A,42.96495029,-70.86958271,0.0,11445,A,42.96495029,-70.86958271
